Product_id,SupplierID,Category,SubCategory,Brand,Product_Name,SellingPrice,CostPrice,Profit,LaunchDate,IsActive
P00228,SUP0053,Fashion,Men's Wear,Levi's,Levi's Men's Wear Premium,14218,9771.24,4446.76,2022-11-30,No
P00229,SUP0059,Fashion,Footwear,Bata,Bata Footwear Standard,5837,2400.18,3436.82,2022-04-16,Yes
P00230,SUP0056,Grocery,Rice,Daawat,Daawat Rice Plus,1764,1503.01,260.99,2022-07-04,Yes
P00231,SUP0019,Grocery,Rice,Daawat,Daawat Rice Standard,1396,1297.64,98.36,2025-08-20,Yes
P00232,SUP0026,Electronics,Smartphones,OnePlus,OnePlus Smartphones Max,75153,65993.58,9159.42,2024-01-01,Yes
P00233,SUP0038,Grocery,Rice,India Gate,India Gate Rice Pro,63,57.46,5.54,2020-02-20,Yes
P00234,SUP0029,Electronics,Laptops,Lenovo,Lenovo Laptops Plus,148465,129227.62,19237.38,2024-07-09,Yes
P00235,SUP0055,Fashion,Footwear,Puma,Puma Footwear Premium,2957,1847.08,1109.92,2024-09-19,Yes
P00236,SUP0014,Grocery,Rice,Fortune,Fortune Rice Max,919,804.64,114.36,2023-09-04,Yes
P00237,SUP0012,Electronics,Smartphones,Samsung,Samsung Smartphones Premium,16290,13816.37,2473.63,2024-08-25,Yes
P00238,SUP0073,Electronics,Laptops,Acer,Acer Laptops Pro,31254,26068.87,5185.13,2022-07-17,Yes
P00239,SUP0036,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Max,51,46.42,4.58,2024-09-17,Yes
P00240,SUP0050,Electronics,Televisions,TCL,TCL Televisions Premium,44233,36995.31,7237.69,2022-06-20,Yes
P00241,SUP0079,Grocery,Beverages,Sprite,Sprite Beverages Elite,1616,1508.35,107.65,2021-02-01,Yes
P00242,SUP0005,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Max,637,299.28,337.72,2022-02-20,Yes
P00243,SUP0036,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Premium,472,420.43,51.57,2022-08-30,Yes
P00244,SUP0068,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Pro,1607,1384.65,222.35,2024-10-31,Yes
P00245,SUP0061,Electronics,Televisions,Sony,Sony Televisions Pro,154215,124217.82,29997.18,2024-09-17,Yes
P00246,SUP0079,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Max,1464,1324.91,139.09,2026-07-20,Yes
P00247,SUP0006,Electronics,Smartphones,Apple,Apple Smartphones Plus,6588,5762.21,825.79,2023-01-22,Yes
P00248,SUP0037,Fashion,Footwear,Skechers,Skechers Footwear Max,9397,4416.96,4980.04,2019-07-13,Yes
P00249,SUP0055,Fashion,Women's Wear,Biba,Biba Women's Wear Standard,14807,8355.98,6451.02,2021-09-01,Yes
P00250,SUP0069,Fashion,Footwear,Puma,Puma Footwear Standard,12158,6555.8,5602.2,2019-06-23,Yes
P00251,SUP0064,Fashion,Women's Wear,W,W Women's Wear Elite,14553,7290.49,7262.51,2026-02-16,No
P00252,SUP0031,Grocery,Beverages,Sprite,Sprite Beverages Standard,613,576.79,36.21,2020-04-30,Yes
P00253,SUP0075,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Standard,14795,8098.33,6696.67,2021-11-24,Yes
P00254,SUP0040,Fashion,Footwear,Skechers,Skechers Footwear Elite,2586,1462.02,1123.98,2026-05-03,Yes
P00255,SUP0047,Electronics,Televisions,Sony,Sony Televisions Premium,194962,161608.82,33353.18,2020-07-12,Yes
P00256,SUP0078,Electronics,Laptops,HP,HP Laptops Pro,67068,56618.18,10449.82,2020-05-06,Yes
P00257,SUP0019,Grocery,Beverages,Fanta,Fanta Beverages Premium,1959,1692.15,266.85,2021-03-06,Yes
P00258,SUP0060,Electronics,Smartphones,Google,Google Smartphones Plus,25267,21254.76,4012.24,2024-03-16,Yes
P00259,SUP0068,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Standard,1487,1270.04,216.96,2020-05-15,Yes
P00260,SUP0037,Fashion,Footwear,Adidas,Adidas Footwear Standard,10157,5408.37,4748.63,2021-08-01,Yes
P00261,SUP0002,Fashion,Footwear,Nike,Nike Footwear Elite,2699,1870.34,828.66,2025-08-28,Yes
P00262,SUP0003,Electronics,Televisions,Panasonic,Panasonic Televisions Plus,178654,154450.52,24203.48,2018-11-06,Yes
P00263,SUP0058,Fashion,Men's Wear,Levi's,Levi's Men's Wear Elite,426,267.31,158.69,2021-06-26,Yes
P00264,SUP0045,Fashion,Footwear,Bata,Bata Footwear Max,13082,5283.37,7798.63,2020-01-07,No
P00265,SUP0016,Fashion,Women's Wear,Zara,Zara Women's Wear Max,1539,1065.58,473.42,2025-11-03,Yes
P00266,SUP0078,Electronics,Smartphones,OnePlus,OnePlus Smartphones Elite,22153,19446.4,2706.6,2025-08-14,Yes
P00267,SUP0025,Electronics,Laptops,HP,HP Laptops Premium,20205,17953.15,2251.85,2025-10-06,Yes
P00268,SUP0014,Grocery,Rice,Daawat,Daawat Rice Pro,1685,1546.9,138.1,2025-08-24,Yes
P00269,SUP0069,Fashion,Women's Wear,Biba,Biba Women's Wear Elite,9044,4192.62,4851.38,2020-12-09,Yes
P00270,SUP0010,Grocery,Rice,Fortune,Fortune Rice Plus,513,469.83,43.17,2022-09-23,Yes
P00271,SUP0076,Grocery,Rice,Daawat,Daawat Rice Premium,1904,1740.04,163.96,2018-11-08,Yes
P00272,SUP0017,Electronics,Laptops,Asus,Asus Laptops Standard,174880,147443.62,27436.38,2022-08-15,Yes
P00273,SUP0049,Fashion,Footwear,Nike,Nike Footwear Pro,9000,4645.53,4354.47,2019-04-11,Yes
P00274,SUP0021,Fashion,Footwear,Adidas,Adidas Footwear Pro,5640,2718.4,2921.6,2021-04-14,Yes
P00275,SUP0022,Fashion,Women's Wear,Zara,Zara Women's Wear Max,6885,3493.25,3391.75,2022-10-05,No
P00276,SUP0058,Fashion,Footwear,Bata,Bata Footwear Premium,3111,1663.49,1447.51,2020-01-13,Yes
P00277,SUP0075,Fashion,Women's Wear,H&M,H&M Women's Wear Standard,2018,1023.57,994.43,2019-04-22,Yes
P00278,SUP0076,Grocery,Beverages,7UP,7UP Beverages Standard,751,649.84,101.16,2022-04-01,Yes
P00279,SUP0052,Grocery,Beverages,7UP,7UP Beverages Elite,175,156.88,18.12,2025-12-24,Yes
P00280,SUP0018,Fashion,Footwear,Adidas,Adidas Footwear Premium,5871,3586.06,2284.94,2023-01-30,Yes
P00281,SUP0029,Electronics,Televisions,TCL,TCL Televisions Plus,50676,41970.46,8705.54,2019-11-05,Yes
P00282,SUP0029,Electronics,Televisions,TCL,TCL Televisions Pro,7378,6521.89,856.11,2021-07-02,Yes
P00283,SUP0001,Electronics,Laptops,Lenovo,Lenovo Laptops Max,84604,69867.54,14736.46,2021-10-02,Yes
P00284,SUP0043,Grocery,Beverages,Pepsi,Pepsi Beverages Standard,1442,1275.69,166.31,2020-12-25,Yes
P00285,SUP0062,Electronics,Televisions,LG,LG Televisions Elite,183996,154961.33,29034.67,2018-09-20,Yes
P00286,SUP0058,Fashion,Women's Wear,Biba,Biba Women's Wear Plus,1319,870.3,448.7,2025-12-01,Yes
P00287,SUP0062,Electronics,Smartphones,Google,Google Smartphones Standard,137739,116877.69,20861.31,2024-12-30,Yes
P00288,SUP0044,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Standard,1158,1069.77,88.23,2019-12-18,Yes
P00289,SUP0055,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Pro,4854,2908.99,1945.01,2026-06-07,Yes
P00290,SUP0003,Electronics,Laptops,Acer,Acer Laptops Pro,115195,100027.84,15167.16,2021-04-12,Yes
P00291,SUP0009,Electronics,Laptops,HP,HP Laptops Elite,136353,120962.36,15390.64,2019-06-06,Yes
P00292,SUP0041,Fashion,Footwear,Adidas,Adidas Footwear Elite,5690,2357.91,3332.09,2021-09-21,Yes
P00293,SUP0002,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Standard,13026,7313.31,5712.69,2022-04-14,Yes
P00294,SUP0028,Grocery,Rice,Fortune,Fortune Rice Plus,1771,1682.42,88.58,2025-02-09,Yes
P00295,SUP0065,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Premium,1570,1448.57,121.43,2021-07-28,Yes
P00296,SUP0078,Electronics,Televisions,Samsung,Samsung Televisions Plus,69260,59247.61,10012.39,2020-02-13,Yes
P00297,SUP0020,Electronics,Televisions,Sony,Sony Televisions Plus,104073,84607.98,19465.02,2021-10-31,Yes
P00298,SUP0062,Electronics,Smartphones,Samsung,Samsung Smartphones Pro,130782,105442.85,25339.15,2019-05-27,Yes
P00299,SUP0028,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Standard,587,539.77,47.23,2023-04-16,Yes
P00300,SUP0056,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Premium,473,437.4,35.6,2025-10-30,Yes
P00301,SUP0046,Grocery,Rice,Daawat,Daawat Rice Elite,328,279.77,48.23,2025-01-05,Yes
P00302,SUP0030,Electronics,Smartphones,Samsung,Samsung Smartphones Plus,156093,136564.34,19528.66,2020-12-27,Yes
P00303,SUP0026,Electronics,Televisions,Sony,Sony Televisions Premium,170925,149697.61,21227.39,2022-09-12,Yes
P00304,SUP0048,Electronics,Smartphones,Motorola,Motorola Smartphones Pro,109729,98099.42,11629.58,2024-04-15,Yes
P00305,SUP0067,Fashion,Women's Wear,W,W Women's Wear Max,3023,1614.49,1408.51,2021-06-12,Yes
P00306,SUP0029,Electronics,Laptops,Lenovo,Lenovo Laptops Pro,61627,52436.64,9190.36,2021-08-13,Yes
P00307,SUP0069,Fashion,Footwear,Nike,Nike Footwear Plus,2843,1165.82,1677.18,2024-06-17,Yes
P00308,SUP0074,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Plus,760,690.19,69.81,2018-10-27,Yes
P00309,SUP0075,Fashion,Women's Wear,Zara,Zara Women's Wear Max,4303,2565.48,1737.52,2023-10-22,Yes
P00310,SUP0068,Grocery,Rice,Fortune,Fortune Rice Pro,666,566.37,99.63,2020-05-19,Yes
P00311,SUP0017,Electronics,Laptops,Acer,Acer Laptops Pro,39098,34291.83,4806.17,2019-04-09,Yes
P00312,SUP0045,Fashion,Footwear,Nike,Nike Footwear Premium,5639,3256.98,2382.02,2025-04-08,Yes
P00313,SUP0073,Electronics,Televisions,Samsung,Samsung Televisions Plus,51061,43880.41,7180.59,2026-04-16,Yes
P00314,SUP0056,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Plus,1175,1102.33,72.67,2022-10-12,Yes
P00315,SUP0035,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Premium,880,812.2,67.8,2018-09-18,Yes
P00316,SUP0070,Grocery,Beverages,Sprite,Sprite Beverages Premium,521,492.54,28.46,2020-10-03,Yes
P00317,SUP0041,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Plus,9327,4597.77,4729.23,2022-04-27,Yes
P00318,SUP0047,Electronics,Televisions,TCL,TCL Televisions Elite,174351,143156.33,31194.67,2024-06-11,Yes
P00319,SUP0047,Electronics,Laptops,Dell,Dell Laptops Elite,114186,97730.64,16455.36,2019-05-01,Yes
P00320,SUP0044,Grocery,Rice,Fortune,Fortune Rice Elite,738,634.43,103.57,2025-12-10,Yes
P00321,SUP0056,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Pro,1063,983.78,79.22,2020-05-20,Yes
P00322,SUP0077,Electronics,Smartphones,Google,Google Smartphones Premium,112413,96894.37,15518.63,2022-01-14,Yes
P00323,SUP0071,Fashion,Men's Wear,US Polo,US Polo Men's Wear Standard,14307,9465.89,4841.11,2026-01-14,Yes
P00324,SUP0057,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Elite,8128,3756.46,4371.54,2021-08-11,Yes
P00325,SUP0051,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Pro,1589,1426.33,162.67,2021-01-04,Yes
P00326,SUP0074,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Premium,1954,1826.67,127.33,2020-07-12,Yes
P00327,SUP0002,Fashion,Women's Wear,Biba,Biba Women's Wear Plus,12615,5964.17,6650.83,2019-02-10,Yes
P00328,SUP0017,Electronics,Smartphones,Motorola,Motorola Smartphones Plus,145001,117755.66,27245.34,2020-09-23,Yes
P00329,SUP0018,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Pro,5920,3479.29,2440.71,2026-04-06,Yes
P00330,SUP0029,Electronics,Smartphones,Apple,Apple Smartphones Pro,195590,166828.37,28761.63,2020-03-19,Yes
P00331,SUP0054,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Standard,7058,3412.32,3645.68,2021-10-24,Yes
P00332,SUP0067,Fashion,Men's Wear,US Polo,US Polo Men's Wear Pro,12745,5272.71,7472.29,2025-06-01,Yes
P00333,SUP0074,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Pro,619,568.47,50.53,2018-09-23,Yes
P00334,SUP0031,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Pro,1495,1350.64,144.36,2026-05-23,Yes
P00335,SUP0015,Grocery,Beverages,7UP,7UP Beverages Plus,1127,1070.1,56.9,2023-12-23,Yes
P00336,SUP0051,Grocery,Beverages,Pepsi,Pepsi Beverages Plus,539,458.52,80.48,2021-12-31,Yes
P00337,SUP0066,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Elite,12927,7985.55,4941.45,2021-05-31,Yes
P00338,SUP0058,Fashion,Women's Wear,Zara,Zara Women's Wear Max,7196,3062.9,4133.1,2025-12-08,Yes
P00339,SUP0027,Electronics,Smartphones,Motorola,Motorola Smartphones Pro,30579,25003.3,5575.7,2026-03-04,Yes
P00340,SUP0002,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Pro,2546,1156.07,1389.93,2025-09-13,Yes
P00341,SUP0065,Grocery,Rice,India Gate,India Gate Rice Standard,1272,1197.73,74.27,2022-04-29,Yes
P00342,SUP0020,Electronics,Televisions,Panasonic,Panasonic Televisions Plus,162568,140744.07,21823.93,2022-09-07,Yes
P00343,SUP0024,Grocery,Rice,Daawat,Daawat Rice Plus,1047,962.56,84.44,2026-06-21,Yes
P00344,SUP0037,Fashion,Women's Wear,W,W Women's Wear Standard,1857,972.68,884.32,2021-08-10,Yes
P00345,SUP0030,Electronics,Smartphones,Google,Google Smartphones Elite,30127,26270.15,3856.85,2025-01-22,Yes
P00346,SUP0059,Fashion,Men's Wear,Levi's,Levi's Men's Wear Elite,2130,1327.34,802.66,2019-10-19,Yes
P00347,SUP0036,Grocery,Rice,Fortune,Fortune Rice Plus,1214,1061.62,152.38,2018-08-12,Yes
P00348,SUP0022,Fashion,Women's Wear,Biba,Biba Women's Wear Max,12473,7321.01,5151.99,2022-01-17,Yes
P00349,SUP0016,Fashion,Footwear,Puma,Puma Footwear Standard,7948,3883.39,4064.61,2023-02-16,Yes
P00350,SUP0009,Electronics,Televisions,LG,LG Televisions Elite,80545,68530.27,12014.73,2026-03-20,Yes
P00351,SUP0034,Electronics,Televisions,Panasonic,Panasonic Televisions Premium,45615,39760.04,5854.96,2023-11-30,Yes
P00352,SUP0058,Fashion,Footwear,Adidas,Adidas Footwear Max,7861,4015.41,3845.59,2021-09-20,Yes
P00353,SUP0035,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Standard,1893,1761.9,131.1,2022-02-14,Yes
P00354,SUP0068,Grocery,Beverages,Pepsi,Pepsi Beverages Standard,869,753.29,115.71,2024-01-20,Yes
P00355,SUP0043,Grocery,Rice,Daawat,Daawat Rice Pro,135,115.68,19.32,2022-05-30,Yes
P00356,SUP0061,Electronics,Televisions,TCL,TCL Televisions Max,67009,58540.69,8468.31,2018-09-27,Yes
P00357,SUP0002,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Elite,673,423.32,249.68,2020-02-10,Yes
P00358,SUP0056,Grocery,Beverages,7UP,7UP Beverages Pro,402,375.43,26.57,2023-06-08,Yes
P00359,SUP0010,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Premium,1891,1738.06,152.94,2022-09-18,Yes
P00360,SUP0045,Fashion,Men's Wear,Levi's,Levi's Men's Wear Max,3203,1285.13,1917.87,2020-08-04,Yes
P00361,SUP0004,Electronics,Televisions,Sony,Sony Televisions Max,192611,163180.9,29430.1,2018-10-05,Yes
P00362,SUP0006,Electronics,Laptops,Acer,Acer Laptops Standard,57843,49754.66,8088.34,2019-07-02,Yes
P00363,SUP0023,Grocery,Rice,Fortune,Fortune Rice Pro,1210,1081.58,128.42,2019-03-15,Yes
P00364,SUP0008,Electronics,Televisions,Samsung,Samsung Televisions Standard,13204,11550.7,1653.3,2023-12-08,Yes
P00365,SUP0075,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Standard,11580,7569.9,4010.1,2023-01-15,Yes
P00366,SUP0006,Electronics,Televisions,TCL,TCL Televisions Standard,89516,78817.15,10698.85,2020-02-25,Yes
P00367,SUP0071,Fashion,Women's Wear,Global Desi,Global Desi Women's Wear Pro,12775,6607.9,6167.1,2021-06-16,Yes
P00368,SUP0078,Electronics,Smartphones,Samsung,Samsung Smartphones Plus,76501,65771.64,10729.36,2020-05-09,Yes
P00369,SUP0051,Grocery,Beverages,Fanta,Fanta Beverages Elite,342,293.93,48.07,2019-06-28,Yes
P00370,SUP0050,Electronics,Smartphones,Samsung,Samsung Smartphones Standard,24447,19869.7,4577.3,2021-06-06,Yes
P00371,SUP0076,Grocery,Rice,Fortune,Fortune Rice Elite,455,420.61,34.39,2018-09-19,Yes
P00372,SUP0042,Electronics,Televisions,TCL,TCL Televisions Pro,48463,43385.61,5077.39,2019-02-16,Yes
P00373,SUP0051,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Premium,772,657.25,114.75,2021-08-29,Yes
P00374,SUP0006,Electronics,Televisions,Samsung,Samsung Televisions Elite,85450,70049.75,15400.25,2024-09-17,Yes
P00375,SUP0070,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Max,698,614.56,83.44,2025-10-09,Yes
P00376,SUP0010,Grocery,Rice,Fortune,Fortune Rice Plus,1537,1352.89,184.11,2021-11-17,Yes
P00377,SUP0063,Grocery,Beverages,Pepsi,Pepsi Beverages Elite,1717,1536.04,180.96,2020-04-18,Yes
P00378,SUP0070,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Elite,1114,989.71,124.29,2022-02-25,Yes
P00379,SUP0042,Electronics,Laptops,Acer,Acer Laptops Elite,137424,120967.96,16456.04,2021-10-19,Yes
P00380,SUP0037,Fashion,Women's Wear,Zara,Zara Women's Wear Premium,11256,7561.61,3694.39,2024-11-03,Yes
P00381,SUP0014,Grocery,Rice,Fortune,Fortune Rice Elite,1866,1718.9,147.1,2023-04-01,Yes
P00382,SUP0035,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Premium,1981,1797.05,183.95,2020-10-08,Yes
P00383,SUP0017,Electronics,Laptops,Acer,Acer Laptops Elite,85109,72431.35,12677.65,2020-02-21,Yes
P00384,SUP0075,Fashion,Women's Wear,W,W Women's Wear Plus,5020,3484.57,1535.43,2022-11-09,Yes
P00385,SUP0026,Electronics,Laptops,Dell,Dell Laptops Standard,80965,65430.67,15534.33,2021-12-18,Yes
P00386,SUP0061,Electronics,Smartphones,Samsung,Samsung Smartphones Standard,172503,138263.98,34239.02,2024-10-01,Yes
P00387,SUP0069,Fashion,Women's Wear,Biba,Biba Women's Wear Pro,1759,920.46,838.54,2020-07-17,Yes
P00388,SUP0038,Grocery,Rice,Daawat,Daawat Rice Pro,421,375.27,45.73,2025-12-09,Yes
P00389,SUP0047,Electronics,Laptops,Lenovo,Lenovo Laptops Plus,100740,87630.8,13109.2,2020-06-18,Yes
P00390,SUP0008,Electronics,Laptops,Lenovo,Lenovo Laptops Premium,152268,123323.4,28944.6,2022-01-05,Yes
P00391,SUP0036,Grocery,Rice,India Gate,India Gate Rice Pro,1038,984.26,53.74,2026-01-17,Yes
P00392,SUP0073,Electronics,Televisions,Samsung,Samsung Televisions Premium,64531,57221.3,7309.7,2025-09-27,Yes
P00393,SUP0075,Fashion,Footwear,Bata,Bata Footwear Max,750,395.75,354.25,2026-06-01,Yes
P00394,SUP0046,Grocery,Rice,Daawat,Daawat Rice Standard,222,208.71,13.29,2019-10-18,Yes
P00395,SUP0003,Electronics,Laptops,HP,HP Laptops Max,135417,111889.95,23527.05,2018-10-19,Yes
P00396,SUP0004,Electronics,Smartphones,Apple,Apple Smartphones Pro,6370,5256.45,1113.55,2020-09-07,Yes
P00397,SUP0031,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Elite,1211,1046.96,164.04,2020-04-14,Yes
P00398,SUP0038,Grocery,Beverages,Fanta,Fanta Beverages Max,531,460.35,70.65,2022-11-01,Yes
P00399,SUP0048,Electronics,Televisions,Samsung,Samsung Televisions Plus,107381,86243.66,21137.34,2020-04-08,Yes
P00400,SUP0073,Electronics,Smartphones,Samsung,Samsung Smartphones Premium,110317,96142.4,14174.6,2021-08-12,Yes
P00401,SUP0057,Fashion,Women's Wear,Zara,Zara Women's Wear Elite,2002,1367.26,634.74,2024-08-02,Yes
P00402,SUP0008,Electronics,Laptops,Asus,Asus Laptops Max,36341,29672.22,6668.78,2023-08-27,Yes
P00403,SUP0009,Electronics,Smartphones,OnePlus,OnePlus Smartphones Standard,47018,39940.22,7077.78,2021-05-22,Yes
P00404,SUP0045,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Standard,11480,6795.73,4684.27,2019-05-05,Yes
P00405,SUP0004,Electronics,Smartphones,Google,Google Smartphones Standard,145940,123835.37,22104.63,2020-02-06,Yes
P00406,SUP0075,Fashion,Women's Wear,Zara,Zara Women's Wear Standard,3283,1500.42,1782.58,2025-12-07,Yes
P00407,SUP0032,Electronics,Laptops,Dell,Dell Laptops Pro,161733,136642.68,25090.32,2024-10-16,Yes
P00408,SUP0077,Electronics,Smartphones,Google,Google Smartphones Premium,3358,2768.69,589.31,2024-12-06,Yes
P00409,SUP0066,Fashion,Men's Wear,Van Heusen,Van Heusen Men's Wear Plus,7053,2967.53,4085.47,2022-07-10,Yes
P00410,SUP0029,Electronics,Laptops,Acer,Acer Laptops Standard,23460,19383.32,4076.68,2024-01-17,Yes
P00411,SUP0028,Grocery,Beverages,Fanta,Fanta Beverages Standard,1409,1297.15,111.85,2018-10-30,Yes
P00412,SUP0026,Electronics,Televisions,Panasonic,Panasonic Televisions Elite,81646,71220.22,10425.78,2023-05-26,Yes
P00413,SUP0075,Fashion,Men's Wear,Allen Solly,Allen Solly Men's Wear Premium,13676,9063.24,4612.76,2022-01-17,Yes
P00414,SUP0035,Grocery,Rice,Fortune,Fortune Rice Max,1523,1425.43,97.57,2023-06-16,Yes
P00415,SUP0051,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Pro,677,629.96,47.04,2024-09-28,Yes
P00416,SUP0077,Electronics,Televisions,Panasonic,Panasonic Televisions Plus,165895,148280.52,17614.48,2026-05-20,Yes
P00417,SUP0013,Grocery,Cooking Oil,Fortune,Fortune Cooking Oil Elite,59,52.09,6.91,2019-04-04,No
P00418,SUP0047,Electronics,Smartphones,OnePlus,OnePlus Smartphones Premium,138943,117509.84,21433.16,2020-04-12,Yes
P00419,SUP0066,Fashion,Footwear,Puma,Puma Footwear Elite,7602,4575.73,3026.27,2023-05-26,Yes
P00420,SUP0035,Grocery,Rice,Fortune,Fortune Rice Plus,532,472.82,59.18,2020-12-27,No
P00421,SUP0078,Electronics,Smartphones,Google,Google Smartphones Max,152273,131861.27,20411.73,2021-06-07,Yes
P00422,SUP0015,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Pro,590,537.42,52.58,2020-12-31,Yes
P00423,SUP0046,Grocery,Rice,Fortune,Fortune Rice Plus,1209,1061.64,147.36,2022-02-13,Yes
P00424,SUP0073,Electronics,Smartphones,Apple,Apple Smartphones Elite,134646,114814.05,19831.95,2022-10-09,Yes
P00425,SUP0059,Fashion,Women's Wear,Biba,Biba Women's Wear Elite,9694,4437.21,5256.79,2022-01-31,Yes
P00426,SUP0007,Grocery,Cooking Oil,Saffola,Saffola Cooking Oil Pro,726,663.6,62.4,2025-08-21,Yes
P00427,SUP0031,Grocery,Beverages,Sprite,Sprite Beverages Plus,949,897.74,51.26,2025-07-16,Yes
P00428,SUP0053,Fashion,Footwear,Adidas,Adidas Footwear Standard,6100,4161.96,1938.04,2024-07-08,Yes
P00429,SUP0055,Fashion,Men's Wear,US Polo,US Polo Men's Wear Max,8683,5851.0,2832.0,2020-03-22,Yes
P00430,SUP0058,Fashion,Footwear,Puma,Puma Footwear Pro,3267,1597.33,1669.67,2019-01-11,Yes
P00431,SUP0056,Grocery,Cooking Oil,Dhara,Dhara Cooking Oil Elite,1971,1837.81,133.19,2026-04-26,Yes
P00432,SUP0046,Grocery,Beverages,Fanta,Fanta Beverages Elite,690,652.22,37.78,2020-07-23,Yes
P00433,SUP0024,Grocery,Beverages,Sprite,Sprite Beverages Standard,1455,1259.98,195.02,2024-09-26,Yes
P00434,SUP0040,Fashion,Men's Wear,Louis Philippe,Louis Philippe Men's Wear Max,5254,2957.46,2296.54,2025-05-20,Yes
P00435,SUP0015,Grocery,Beverages,Fanta,Fanta Beverages Elite,882,824.85,57.15,2022-04-07,Yes
P00436,SUP0072,Electronics,Televisions,Panasonic,Panasonic Televisions Premium,11013,9120.87,1892.13,2022-07-06,Yes
P00437,SUP0010,Grocery,Beverages,Coca-Cola,Coca-Cola Beverages Premium,913,797.1,115.9,2025-09-05,Yes
P00438,SUP0034,Electronics,Televisions,Sony,Sony Televisions Standard,176614,143888.54,32725.46,2021-10-01,Yes
P00439,SUP0035,Grocery,Beverages,Pepsi,Pepsi Beverages Plus,1311,1181.01,129.99,2020-03-28,Yes
P00440,SUP0039,Fashion,Footwear,Skechers,Skechers Footwear Standard,11441,4995.49,6445.51,2019-04-15,Yes
P00441,SUP0047,Electronics,Smartphones,Motorola,Motorola Smartphones Plus,147987,126438.91,21548.09,2022-10-27,Yes
P00442,SUP0031,Grocery,Beverages,Fanta,Fanta Beverages Premium,634,570.51,63.49,2019-10-30,Yes
P00443,SUP0007,Grocery,Rice,India Gate,India Gate Rice Standard,833,755.77,77.23,2024-06-10,Yes
P00444,SUP0032,Electronics,Televisions,Samsung,Samsung Televisions Pro,34978,28455.74,6522.26,2023-03-13,Yes
P00445,SUP0041,Fashion,Footwear,Bata,Bata Footwear Pro,5964,3785.76,2178.24,2021-06-24,Yes
P00446,SUP0030,Electronics,Laptops,Acer,Acer Laptops Max,177579,153873.69,23705.31,2023-01-03,Yes
